model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,vina_min_median,vina_min_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,IPMK_HUMAN_49_416_0,100,1.0,1.0,0.41220837001877614,7.188296593412497,0.5438727,0.98,0.0,0.97,,,,,0.12,0.0,1.0,1141.8026196577964,0.11278098160613372,100,0.93,0.5943187021677516,0.58,,,,,0.0,0.0
own,BAZ2A_HUMAN_1795_1898_0,100,1.0,1.0,0.5321134387519476,7.123234941352598,0.22080459999999996,1.0,0.88,0.98,-4.8295,-4.807589999999999,-4.882,-4.84454,0.02,0.01,0.99,1501.3753814545553,0.05605516135973596,100,0.91,0.8937119035714612,0.8383838383838383,,-4.114,-4.138,,0.0,0.0
own,CHOD_BREST_46_552_0,100,1.0,1.0,0.5295035493405836,6.836595106046341,0.08102209999999996,1.0,0.58,1.0,-7.147,-6.8045100000000005,-7.003,-7.114409999999998,0.21649484536082475,0.23,0.92,1084.1930299918313,0.050127091095957164,100,0.86,0.8524977748741667,0.6666666666666666,,-9.593,-9.585,,0.0,0.0
own,PHP_SULSO_1_314_0,100,1.0,1.0,0.3846895883965144,7.046757295359595,0.5144754999999999,1.0,0.52,1.0,,,,,0.2,0.08,0.99,886.3609861207256,0.0351300977601521,100,1.0,0.8394481167168568,0.56,,,,,0.0,0.0
own,MURA_ECOLI_1_419_catalytic_0,100,1.0,1.0,0.5186601732989256,6.307553830004545,-1.1215957,0.99,0.02,0.96,-7.5225,-7.5771299999999995,-7.7475000000000005,-7.696449999999999,0.37373737373737376,0.0,1.0,1008.609980838353,0.10743654614495331,100,0.61,0.5896869171816108,0.56,,-6.997,-7.012,,0.0,0.0
own,SIR3_HUMAN_117_398_0,100,1.0,1.0,0.4501914772838162,7.261699625845759,0.5458024000000001,1.0,0.72,0.95,,,,,0.09183673469387756,0.0,1.0,1483.3435823126401,0.056345239276736556,100,1.0,0.9001117359711643,1.0,,,,,0.0,0.0
own,NOS1_HUMAN_302_723_0__3tym_A_rec,100,1.0,1.0,0.41583767571496766,7.1447396859184895,0.3519835000000001,0.99,0.51,0.93,-5.1995000000000005,-5.356079999999999,-5.1080000000000005,-5.250249999999999,0.07,0.0,1.0,1558.8150223434784,0.024108038623625365,100,1.0,0.8862543435542976,0.94,,-6.362,-6.564,,0.0,0.0
own,NQO1_HUMAN_2_274_0__1gg5_A_rec,100,1.0,1.0,0.5031309341207963,7.208102912995852,0.36391110000000004,1.0,0.8,0.93,-6.7995,-6.912370000000001,-6.6945,-6.668789999999999,0.020202020202020204,0.03,0.98,1395.0534982048057,0.06571248455235994,100,0.97,0.8835266146408319,0.94,,-5.798,-5.741,,0.0,0.0
own,NOS3_HUMAN_65_480_0__1rs9_A_rec,100,1.0,1.0,0.4507979536512778,6.93926860593922,-0.10026809999999997,1.0,0.89,0.99,-4.5535,-4.405930000000001,-4.744,-4.69544,0.11224489795918367,0.03,0.98,1080.4287268061403,0.02011612283157103,100,1.0,0.8986141239073677,0.84,,-3.024,-3.087,,0.0,0.0
own,SQHC_ALIAD_1_631_0,100,1.0,1.0,0.31239642490724623,7.021539342433844,-0.5116512,0.96,0.12,0.7,-10.4205,-10.15489,-9.8275,-9.523230000000002,0.020202020202020204,0.0,1.0,2127.9507202553677,0.06493151514407451,100,0.99,0.7954201128519751,0.71,,-11.36,-11.395,,0.0,0.0
