model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,vina_min_median,vina_min_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,CDK6_HUMAN_1_312_0__2f2c_B_rec,100,1.0,1.0,0.6563759740400762,6.325451086038791,0.46724589999999977,1.0,1.0,0.19,-8.3925,-8.40108,-8.5625,-8.57985,0.97,0.0,1.0,206.71609642764727,0.07494337769721066,100,0.49,0.6456872038011827,0.49,,-7.547,-7.523,,0.0,0.0
own,COAA_MYCTU_1_312_0,100,1.0,1.0,0.49868943677099603,6.866039622250359,0.22114170000000002,0.98,0.0,0.99,-6.771,-6.7292299999999985,-7.2195,-7.184969999999998,0.47,0.0,1.0,763.5360619513006,0.09989447388113963,100,0.65,0.5174217637871753,0.35,,-7.296,-7.362,,0.0,0.0
own,LMBL1_HUMAN_198_526_0__2rhy_A_rec,100,1.0,1.0,0.3820123364039019,6.502023798060971,-1.192466,1.0,1.0,1.0,-2.973,-2.9715800000000008,-3.1985,-3.18248,0.23,0.0,1.0,306.6651363301235,0.056162121482272544,100,0.54,0.7488178322938925,0.17,,-2.888,-2.816,,0.0,0.0
own,NPD_THEMA_1_246_0,100,1.0,1.0,0.5612017023420509,6.439295312665012,-0.6920498,1.0,0.71,0.9,,,,,0.2222222222222222,0.0,1.0,837.0456332938426,0.04704243646846274,100,0.86,0.8401043000107404,0.76,,,,,0.0,0.0
own,TIAM1_HUMAN_840_931_0,100,1.0,1.0,0.4530537232674889,6.259580936654702,-0.9124040000000001,1.0,0.57,0.88,-2.428,-2.3838999999999997,-3.0995,-3.01494,0.11,0.0,1.0,997.4305183668598,0.03943273933454971,100,1.0,0.8574514745968055,0.71,,-3.822,-3.764,,0.0,0.0
own,RG1_RAUSE_1_513_0,100,1.0,1.0,0.3913299225178911,6.742511435584314,-0.5063105,1.0,0.28,0.8,-7.099,-6.98115306122449,-6.884,-6.9409081632653065,0.1,0.0,1.0,2176.632288379673,0.06328020189130763,100,0.94,0.8623203409565541,0.83,,-8.156,-8.283,,0.0,0.0
own,CPXB_BACMB_2_464_0,100,1.0,1.0,0.5090817625927739,7.128943962443876,0.9256554000000001,1.0,0.84,0.99,-7.1455,-7.38262,-7.229,-7.453200000000001,0.20202020202020202,0.0,1.0,801.2286584927537,0.0442308558316667,100,1.0,0.8833694909945674,0.73,,-6.203,-6.176,,0.0,0.0
own,SDIA_ECOLI_1_171_0,100,1.0,1.0,0.513802502276887,6.758247006033282,-0.8079539999999998,1.0,0.94,0.99,-7.2775,-7.650269999999998,-7.1045,-7.544280000000001,0.37373737373737376,0.0,1.0,620.2502399147858,0.05137062784115767,100,0.94,0.8102788271500437,0.68,,-5.641,-5.766,,0.0,0.0
own,PTGIS_HUMAN_20_500_0,100,1.0,1.0,0.6659359808295799,6.717467737617324,0.04684770000000012,1.0,0.92,0.99,-4.68,-4.68921,-4.8665,-4.85536,0.47,0.0,1.0,455.3676853105108,0.024162253276403475,100,0.81,0.7883506207613266,0.69,,-4.367,-4.468,,0.0,0.0
own,NOS2_HUMAN_78_505_0,100,1.0,1.0,0.5318343586480234,6.443809896406578,0.1080623999999999,1.0,1.0,0.98,-4.163,-4.120419999999999,-4.256,-4.23574,0.38,0.0,1.0,357.18658114088663,0.023017339320164074,100,0.77,0.8483716135932939,0.69,,-2.539,-2.606,,0.0,0.0
own,BTRN_BACCI_2_250_0,100,1.0,1.0,0.5264830599770095,6.81242813683667,-1.1918150000000003,1.0,0.06,0.97,-8.1965,-8.250099999999998,-8.414,-8.318350000000002,0.43434343434343436,0.0,1.0,763.6447574907338,0.08989112123121515,100,0.71,0.5778807681282823,0.36,,-8.326,-8.494,,0.0,0.0
own,DPP2_HUMAN_27_492_0,100,1.0,1.0,0.5748855968439865,7.020938287360655,0.13023289999999998,1.0,0.99,0.98,-6.0255,-6.142329999999999,-6.054,-6.14114,0.42424242424242425,0.0,1.0,399.2893815546132,0.04003939106498656,100,0.92,0.8956144023764829,0.75,,-4.81,-4.809,,0.0,0.0
