model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,NOS3_HUMAN_65_480_0__4kcq_A_rec,100,1.0,1.0,0.47385031716266257,7.043341915005962,0.6096761000000004,1.0,0.59,1.0,-4.511,-4.31548,0.02040816326530612,0.54,0.9,1383.6136810609387,0.029188712216475513,100,1.0,0.8964516752694917,0.91,,-5.3,,,0.0,0.0
own,ATS5_HUMAN_262_480_0,100,1.0,1.0,0.4608004194378102,7.100301857592935,-0.4815374000000001,1.0,0.8,1.0,-6.254,-6.000990000000002,0.03125,0.22,0.78,1767.61019920539,0.0440868555357563,100,0.99,0.8686841063716808,0.88,,-7.591,,,0.0,0.0
own,DHAK_ECOLI_1_356_0,100,1.0,1.0,0.4114959580772018,5.983312584761674,-0.5742533000000001,1.0,1.0,1.0,-2.213,-2.09305,0.5,0.02,0.99,246.4798490797967,0.10579695790845696,100,0.41,0.7684615918933174,0.15,,-2.459,,,0.0,0.0
own,TBK1_HUMAN_1_303_0,100,1.0,1.0,0.5584515334900552,7.115289177812308,0.09714369999999993,1.0,0.86,0.99,-6.6265,-6.057200000000002,0.16494845360824742,0.05,0.97,1327.9538779263153,0.06252951848981829,100,0.76,0.8354587755295225,0.68,,-7.946,,,0.0,0.0
own,PAK4_HUMAN_291_591_ATP_0,100,1.0,1.0,0.7706927171826972,7.446898554012128,-0.051895800000000006,1.0,1.0,1.0,-7.191000000000001,-7.19299,0.81,0.0,1.0,374.32094610522654,0.11879968701095463,100,0.04,0.2078868915145864,0.04,,-7.77,,,0.0,0.0
own,LAT_MYCTU_1_449_0,100,1.0,1.0,0.5711786346772092,6.313491214448564,0.23155989999999985,1.0,1.0,1.0,-6.1025,-6.06585,0.58,0.07,0.98,342.98138565387666,0.10389308161680011,100,0.26,0.47711320297342297,0.13,,-6.276,,,0.0,0.0
own,HMD_METJA_1_358_0,100,1.0,1.0,0.2756493718605128,6.952046594563269,-1.2082793,0.7,0.0,0.84,-7.8035,-7.57301,0.10752688172043011,0.02,0.98,1298.9245963900803,0.10134413639157051,100,0.97,0.7125526950948751,0.93,,-9.087,,,0.0,0.0
own,EXG1_CANAL_41_438_0,100,1.0,1.0,0.47799525691857403,6.189072207603959,-0.6914196000000001,1.0,1.0,0.85,,,0.65,0.0,1.0,291.8546607540731,0.03407957443539086,100,0.19,0.4185791982213428,0.19,,,,,0.0,0.0
own,CHIA_SERMA_19_563_0,100,1.0,1.0,0.4066932356401932,7.629219454281636,0.16181249999999994,1.0,1.0,1.0,,,0.91,0.0,1.0,132.41760187279186,0.07575737639553429,100,0.09,0.4249326526760151,0.06,,,,,0.0,0.0
own,QPCT_HUMAN_33_361_0,100,1.0,1.0,0.4744937989002611,6.8129193980624585,-0.9161305000000003,1.0,1.0,1.0,-3.893,-3.9198600000000003,0.79,0.0,1.0,246.36671968832212,0.037215439219165924,100,0.17,0.5400821991803089,0.08,,-5.434,,,0.0,0.0
own,DYRK2_HUMAN_145_550_0,100,1.0,1.0,0.5588468026013063,7.037230894641868,2.0530942,1.0,0.99,0.99,-8.7365,-8.64372,0.45,0.0,1.0,497.98291232059324,0.08760039090235655,100,0.31,0.5178600727937286,0.21,,-8.83,,,0.0,0.0
own,CCPR_YEAST_69_361_0,100,1.0,1.0,0.5395112283588402,6.580321870530941,0.16621399999999986,1.0,0.84,0.98,-4.1035,-3.68963,0.4897959183673469,0.33,0.88,334.93313679603364,0.024791867575790136,100,0.59,0.757736167121323,0.41,,-4.53,,,0.0,0.0
own,ACE_HUMAN_650_1230_0,100,1.0,1.0,0.48215273394187996,5.231525210022759,-0.7734009000000002,1.0,1.0,1.0,-3.3449999999999998,-3.3386899999999997,1.0,0.01,0.99,144.43151150557867,0.10714285714285715,100,0.02,0.09888888888888892,0.01,,-4.487,,,0.0,0.0
own,CDK6_HUMAN_1_312_0__2f2c_B_rec,100,1.0,1.0,0.6521944320848371,6.333332516321771,0.4605778999999998,1.0,1.0,0.2,-7.959,-7.973870000000001,0.73,0.0,1.0,252.7845132664306,0.07493405368788665,100,0.5,0.652839592277064,0.5,,-7.547,,,0.0,0.0
own,COAA_MYCTU_1_312_0,100,1.0,1.0,0.49868943677099603,6.866039622250359,0.22114170000000002,0.98,0.0,0.99,-6.203,-6.013639999999999,0.20618556701030927,0.0,1.0,1101.8654330370123,0.09989447388113963,100,0.68,0.5174217637871753,0.35,,-7.296,,,0.0,0.0
own,LMBL1_HUMAN_198_526_0__2rhy_A_rec,100,1.0,1.0,0.346959187887025,6.4523673019168974,-1.3608604000000002,1.0,1.0,1.0,-3.0125,-2.93369,0.2,0.0,1.0,538.4007373354191,0.04911643356041179,100,0.52,0.7349664060767462,0.11,,-2.888,,,0.0,0.0
own,NPD_THEMA_1_246_0,100,1.0,1.0,0.5408685586208858,6.432921614780968,-0.7019205000000001,1.0,0.78,0.91,,,0.09090909090909091,0.07,0.97,1156.5939613471273,0.051494768007160276,100,0.95,0.8633624680732793,0.84,,,,,0.0,0.0
