model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,FKB1A_HUMAN_2_108_0,100,1.0,1.0,0.2411730391281863,7.317103810985467,0.23295199999999988,1.0,0.11,1.0,-4.602,-4.59235,0.6,0.34,0.7,724.7722277749456,0.05790250628876398,100,0.82,0.5945284368162966,0.77,,-7.352,,,0.0,0.0
own,RG1_RAUSE_1_513_0,100,1.0,1.0,0.3913299225178911,6.742511435584314,-0.5063105,1.0,0.28,0.8,-5.1899999999999995,-5.326051020408163,0.4,0.24,0.8,863.6831082616268,0.06328020189130763,100,0.94,0.8623203409565541,0.83,,-8.156,,,0.0,0.0
own,CONA_CANCT_1_237_0,100,1.0,1.0,0.5547927254970756,6.133189566745005,-0.059051400000000115,1.0,0.89,0.9,-4.9925,-4.88902,0.8080808080808081,0.0,1.0,327.7567925949893,0.1236039424960007,100,0.38,0.4174874765505592,0.33,,-5.215,,,0.0,0.0
own,IDHP_HUMAN_40_452_0,100,1.0,1.0,0.4577825459574829,7.167903759844676,0.7466331000000003,1.0,0.67,0.96,,,0.2727272727272727,5.22,0.18,848.5652596250916,0.04456378760125472,100,1.0,0.8975936221588235,0.97,,,,,0.0,0.0
own,CHIB_SERMA_1_499_0__1h0i_A_rec,100,1.0,1.0,0.480464254186684,6.6845409420226245,-0.5553400000000001,1.0,0.98,0.99,,,0.46875,1.7,0.34,416.33437896771767,0.04094651754938042,100,0.98,0.8929071429715362,0.85,,,,,0.0,0.0
own,PNTM_STRAE_2_398_0,100,1.0,1.0,0.5547345277724463,7.062890932697119,-0.08370300000000017,1.0,0.99,1.0,,,0.8,0.14,0.9,316.4767203733178,0.08518647667860403,100,0.82,0.7808941951409334,0.75,,,,,0.0,0.0
own,P2Y12_HUMAN_1_342_0,100,1.0,1.0,0.39442738445249853,7.126984322711533,0.5976704,1.0,0.52,0.96,-3.0614999999999997,-1.3321900000000002,0.35051546391752575,1.92,0.29,726.8405228739829,0.05190493164505686,100,1.0,0.8959418105293474,0.88,,-10.428,,,0.0,0.0
own,BAZ2A_HUMAN_1795_1898_0,100,1.0,1.0,0.5700839409746652,7.102474451106583,0.2388311999999999,1.0,0.94,0.95,-4.321999999999999,-4.23697,0.16666666666666666,0.07,0.99,514.2825709838764,0.05909997944816589,100,0.87,0.8849644727890765,0.81,,-4.114,,,0.0,0.0
own,BTRN_BACCI_2_250_0,100,1.0,1.0,0.5264830599770095,6.81242813683667,-1.1918150000000003,1.0,0.06,0.97,-5.8505,-5.857530000000001,0.8484848484848485,0.2,0.81,522.3295850151153,0.08989112123121515,100,0.75,0.5778807681282823,0.36,,-8.326,,,0.0,0.0
own,PAK4_HUMAN_291_591_ATP_0,100,1.0,1.0,0.7706927171826972,7.446898554012128,-0.051895800000000006,1.0,1.0,1.0,-7.237,-7.224270000000001,1.0,0.0,1.0,200.94499192466526,0.11879968701095463,100,0.04,0.2078868915145864,0.04,,-7.77,,,0.0,0.0
own,MCCF_ECOLX_1_344_0,100,1.0,1.0,0.3112734690428626,6.953825912198011,-1.2880355999999997,0.99,0.06,0.93,,,0.3541666666666667,1.23,0.64,872.1268377078941,0.06897823663601325,100,1.0,0.8698570522973152,0.94,,,,,0.0,0.0
own,TNKS1_HUMAN_1099_1319_0,100,1.0,1.0,0.32200424846113,7.3058339022892085,0.3266157000000002,1.0,0.27,0.94,-6.3655,-6.236669999999998,0.21428571428571427,0.62,0.74,1067.687059818169,0.04823060629024947,100,1.0,0.8970627455291009,0.95,,-15.025,,,0.0,0.0
own,SIR3_HUMAN_117_398_0,100,1.0,1.0,0.5053707944778136,7.179254673913813,0.3865212000000001,1.0,0.82,0.97,,,0.41836734693877553,0.59,0.67,627.8677820487155,0.056126227903300435,100,1.0,0.9010433432820232,0.98,,,,,0.0,0.0
own,DYRK2_HUMAN_145_550_0,100,1.0,1.0,0.5588468026013063,7.037230894641868,2.0530942,1.0,0.99,0.99,-8.5055,-8.44651,0.92,0.0,1.0,170.38548735289214,0.08760039090235655,100,0.31,0.5178600727937286,0.21,,-8.83,,,0.0,0.0
own,DHAK_ECOLI_1_356_0,100,1.0,1.0,0.45084092794169406,6.563378963559729,-0.5143428,1.0,0.98,1.0,-2.4225,-1.16127,0.66,0.58,0.82,258.0111540036024,0.07278017130601339,100,0.94,0.871730965908109,0.44,,-2.459,,,0.0,0.0
