model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,LAT_MYCTU_1_449_0,100,1.0,0.97,0.3300397319428828,5.752228357897923,-1.9098523999999986,0.99,0.99,1.0,-4.6515,-4.77965,0.94,0.19,0.93,432.61455609637335,0.067256365560587,100,0.37,0.17167772921899027,0.02,,-6.276,,,0.0,0.0
own,MCCF_ECOLX_1_344_0,100,0.99,0.696969696969697,0.3037660527222107,6.266263487070934,-2.3325360606060577,0.6767676767676768,0.43434343434343436,0.9494949494949495,,,0.1717171717171717,1.8,0.4,1578.6927764144393,0.07596708674644594,99,1.0,0.9169066888883258,0.8484848484848485,,,,,0.0,0.0
own,NEP_HUMAN_54_750_0,100,0.98,0.5612244897959183,0.3616296939257753,5.118690860450381,-0.24851377551020332,0.9795918367346939,0.7142857142857143,1.0,-3.503,-3.24991,0.3469387755102041,1.34,0.29,940.7972012306707,0.0625964766477114,98,1.0,0.9053748203823745,0.6530612244897959,,-8.689,,,0.0,0.0
own,NOS3_HUMAN_65_480_0__1rs9_A_rec,100,0.96,0.9166666666666666,0.44844999943668323,4.2558053658378885,-0.5141719791666662,1.0,1.0,1.0,-2.04,-1.9126000000000003,0.5425531914893617,0.09,0.91,456.56900099519584,0.0866454150986203,96,1.0,0.8905373578873091,0.3854166666666667,,-3.024,,,0.0,0.0
own,NQO1_HUMAN_2_274_0__1gg5_A_rec,100,0.9,0.6666666666666666,0.41562832736875754,6.460157911172222,0.2423390000000013,0.9111111111111111,0.8111111111111111,0.9777777777777777,-1.1644999999999999,0.5273673469387755,0.08333333333333333,2.23,0.34,2217.2730420934736,0.051567935048975305,90,1.0,0.9255776109966525,0.8666666666666667,,-5.798,,,0.0,0.0
own,P2Y12_HUMAN_1_342_0,100,0.91,0.7472527472527473,0.35709800935042996,6.513744159819508,1.0017149450549458,0.9230769230769231,0.7032967032967034,0.989010989010989,-1.4465,-0.071826530612245,0.13186813186813187,4.38,0.11,1480.4217302011068,0.054495319541477176,91,1.0,0.9373415788994299,0.8241758241758241,,-10.428,,,0.0,0.0
own,PAK4_HUMAN_291_591_ATP_0,100,1.0,1.0,0.6254393182504289,4.111684271447663,1.7255000000000005,1.0,1.0,1.0,-7.2995,-7.27361,0.99,0.0,1.0,537.7522095865413,0.24590163934426226,100,0.15,0.0,0.01,,-7.77,,,0.0,0.0
own,PNTM_STRAE_2_398_0,100,1.0,0.85,0.5257458776911681,4.92591186922757,0.5512502000000001,1.0,0.97,1.0,,,0.43,0.25,0.84,1450.3936403759765,0.11437117474368255,100,0.82,0.822112730336041,0.49,,,,,0.0,0.0
own,PYRD_TRYCC_2_314_catalytic_0__2e6d_A_rec,100,1.0,0.72,0.3334547158974437,4.629090009987558,-1.3962877000000002,1.0,0.99,1.0,-2.679,-2.128257731958763,0.5208333333333334,0.61,0.67,586.3509322798378,0.039986103147291494,100,0.98,0.9042801796701321,0.44,,-4.835,,,0.0,0.0
own,RG1_RAUSE_1_513_0,100,0.98,0.8163265306122449,0.3967339612435237,5.915834527920271,-0.9727280612244883,0.8571428571428571,0.7244897959183674,0.9591836734693877,-2.5679999999999996,-2.4564700000000004,0.3877551020408163,1.4,0.33,776.1108828981318,0.07992514152309718,98,0.9183673469387755,0.8875052778142679,0.673469387755102,,-8.156,,,0.0,0.0
own,SIR3_HUMAN_117_398_0,100,0.96,0.78125,0.42732087639821376,6.659628957222996,0.4531259375000006,0.9895833333333334,0.9375,0.9895833333333334,,,0.15789473684210525,1.61,0.44,1802.141696211593,0.05981143816125231,96,1.0,0.9422470579791651,0.84375,,,,,0.0,0.0
own,TNKS1_HUMAN_1099_1319_0,100,0.89,0.8539325842696629,0.3700746925210522,6.837375301457471,0.2937256179775289,0.8539325842696629,0.6741573033707865,0.9887640449438202,-3.41,-2.9856736842105263,0.08139534883720931,1.96,0.3,1662.5831586234704,0.04239272543863717,89,1.0,0.9282596765411398,0.7865168539325843,,-15.025,,,0.0,0.0
own,UPPS_ECOLI_1_253_0,100,1.0,0.81,0.5703950674355566,4.977614255087507,1.675861800000001,1.0,0.95,0.97,-4.2010000000000005,-4.28353,0.31,0.12,0.91,924.3542414728618,0.0416604597862701,100,0.96,0.893277623491198,0.66,,-7.711,,,0.0,0.0
