model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,vina_min_median,vina_min_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,HMD_METJA_1_358_0,100,1.0,1.0,0.2756493718605128,6.952046594563269,-1.2082793,0.7,0.0,0.84,-8.7715,-8.77463,-8.7945,-8.7728,0.35,0.0,1.0,992.7850904599416,0.10134413639157051,100,0.97,0.7125526950948751,0.93,,-9.087,-9.415,,0.0,0.0
own,FKB1A_HUMAN_2_108_0,100,1.0,1.0,0.2411730391281863,7.317103810985467,0.23295199999999988,1.0,0.11,1.0,-5.9685,-6.187879999999999,-6.4995,-6.600780000000001,0.020202020202020204,0.0,1.0,1437.7598231181883,0.05790250628876398,100,0.82,0.5945284368162966,0.77,,-7.352,-7.347,,0.0,0.0
own,BSD_ASPTE_1_130_0,100,1.0,1.0,0.39315404303976803,6.660224972243724,-1.2195601999999999,1.0,0.15,0.77,,,,,0.04395604395604396,0.23,0.98,10536.702506538613,0.06313108713301747,100,1.0,0.8733551802516533,0.96,,,,,0.0,0.0
own,AKT1_HUMAN_1_137_0,100,1.0,1.0,0.3417677852685836,7.172780391514282,0.2917494000000001,1.0,0.54,0.91,-7.890000000000001,-8.243509999999999,-7.994,-8.23376,0.01,0.0,1.0,2467.8578891208163,0.03473595505566798,100,1.0,0.8977753761584094,0.97,,-14.151,-14.334,,0.0,0.0
own,GUX1_HYPJE_18_451_0,100,1.0,1.0,0.7164686955584207,7.582505549046151,1.2016449000000007,1.0,1.0,1.0,,,,,0.68,0.0,1.0,309.7393474166476,0.04702896200053491,100,0.24,0.36921001557387545,0.09,,,,,0.0,0.0
own,NOS3_HUMAN_65_480_0__4kcq_A_rec,100,1.0,1.0,0.47385031716266257,7.043341915005962,0.6096761000000004,1.0,0.59,1.0,-4.9505,-5.116020000000001,-5.131,-5.23707,0.12244897959183673,0.0,1.0,992.1782359911159,0.029188712216475513,100,1.0,0.8964516752694917,0.91,,-5.3,-5.43,,0.0,0.0
own,VAOX_PENSI_1_560_0,100,1.0,1.0,0.6248580665413326,6.7088050176432485,0.16289669999999976,1.0,0.0,0.99,-8.5,-8.37303,-9.175,-9.15062,0.94,0.0,1.0,362.3626616949754,0.12796997949031264,100,0.26,0.29335554895862104,0.15,,-9.531,-9.555,,0.0,0.0
own,CHIB_SERMA_1_499_0__4z2g_A_rec,100,1.0,1.0,0.0719174118181091,7.173614044309519,-1.1304595,1.0,0.02,1.0,-5.907,-6.32985,-6.1505,-6.57846,0.25,0.0,1.0,1506.6459097963916,0.07120252396827859,100,0.98,0.6426403062485369,0.39,,-7.488,-7.594,,0.0,0.0
own,CHIB_SERMA_1_499_0__1h0i_A_rec,100,1.0,1.0,0.480464254186684,6.6845409420226245,-0.5553400000000001,1.0,0.98,0.99,,,,,0.18181818181818182,0.03,0.99,806.5645481898325,0.04094651754938042,100,0.98,0.8929071429715362,0.85,,,,,0.0,0.0
own,DIDH_RAT_1_319_0,100,1.0,1.0,0.6185968619018255,7.283651957739108,0.7003819999999998,1.0,0.95,0.98,-6.757,-6.7461899999999995,-7.227,-7.135349999999999,0.24,0.0,1.0,760.3398372506915,0.05362088486503022,100,0.92,0.8739727747479846,0.89,,-8.816,-8.838,,0.0,0.0
own,LAT_MYCTU_1_449_0,100,1.0,1.0,0.5452167581242381,6.2842579478786975,0.036667699999999866,1.0,0.98,0.99,-6.596500000000001,-6.84413,-6.814,-6.962840000000001,0.66,0.0,1.0,269.9527541007668,0.1017603714510158,100,0.28,0.5067674197352037,0.15,,-6.276,-6.186,,0.0,0.0
own,IDHP_HUMAN_40_452_0,100,1.0,1.0,0.4577825459574829,7.167903759844676,0.7466331000000003,1.0,0.67,0.96,,,,,0.041237113402061855,0.1,0.98,3616.7509497003853,0.04456378760125472,100,1.0,0.8975936221588235,0.97,,,,,0.0,0.0
own,PAC_ECOLX_27_846_0,100,1.0,1.0,0.5190797287035478,6.818611551638113,-0.3089053000000001,1.0,0.99,0.99,-5.853,-5.998170000000001,-5.832,-5.829599999999999,0.2828282828282828,0.0,1.0,805.7766323265425,0.07075864914151887,100,0.98,0.8657901748010267,0.74,,-6.871,-6.932,,0.0,0.0
own,PPIA_HUMAN_1_165_0,100,1.0,1.0,0.5543324991663542,6.868882360932609,-0.3950493999999997,1.0,0.98,1.0,-5.231999999999999,-5.285260000000001,-5.8125,-5.823809999999998,0.84,0.0,1.0,324.3945712754128,0.07792578698123608,100,0.21,0.3383007281637225,0.12,,-5.686,-5.88,,0.0,0.0
own,MCCF_ECOLX_1_344_0,100,1.0,1.0,0.3112734690428626,6.953825912198011,-1.2880355999999997,0.99,0.06,0.93,,,,,0.125,0.0,1.0,1436.7923299762201,0.06897823663601325,100,1.0,0.8698570522973152,0.94,,,,,0.0,0.0
