model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,vina_min_median,vina_min_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,ROCO4_DICDI_1009_1292_0,100,1.0,1.0,0.4238699747102621,7.100531707199102,0.6722539000000002,0.99,0.0,0.94,,,,,0.19,0.0,1.0,755.4145492904005,0.10308095447867333,100,0.93,0.6538469694125328,0.57,,,,,0.0,0.0
own,IPMK_HUMAN_49_416_0,100,1.0,1.0,0.5612168802542237,6.758626192398527,0.07210519999999995,1.0,0.4,0.98,,,,,0.44,0.0,1.0,455.0001786134451,0.09188942452905952,100,0.78,0.7057569409942506,0.35,,,,,0.0,0.0
own,BAZ2A_HUMAN_1795_1898_0,100,1.0,1.0,0.4620556047824225,7.142450713690181,0.16908399999999993,1.0,0.99,0.97,-3.271,-3.110780000000001,-3.6135,-3.64048,0.1,0.0,1.0,1397.3967681562135,0.04757909333710146,100,0.99,0.9041223833537527,0.73,,-4.114,-4.138,,0.0,0.0
own,CHOD_BREST_46_552_0,100,1.0,1.0,0.5226881980734942,7.097345850026188,0.3789544,1.0,0.97,0.97,-5.095,-5.149310000000001,-5.4990000000000006,-5.548309999999999,0.15,0.0,1.0,1017.7685269514948,0.04750081055597297,100,1.0,0.902619972469985,0.87,,-9.593,-9.585,,0.0,0.0
own,PHP_SULSO_1_314_0,100,1.0,1.0,0.4111080567729038,6.713041855021438,-0.058438600000000014,1.0,1.0,1.0,,,,,0.94,0.0,1.0,356.0201910394809,0.04012509776405771,100,0.41,0.4328476284478391,0.04,,,,,0.0,0.0
own,MURA_ECOLI_1_419_catalytic_0,100,1.0,1.0,0.4769296184108973,6.611585417779221,-1.6374766,1.0,0.3,1.0,-4.9985,-5.0982400000000005,-5.618,-5.675279999999999,0.1919191919191919,0.02,0.99,846.37720306795,0.06473778539621143,100,0.99,0.861938886662227,0.68,,-6.997,-7.012,,0.0,0.0
own,SIR3_HUMAN_117_398_0,100,1.0,1.0,0.5541194246932495,7.248272981350506,0.6172114999999999,1.0,0.95,0.94,,,,,0.14,0.0,1.0,1336.65693678163,0.04491505638186037,100,1.0,0.8999239038149729,0.9292929292929293,,,,,0.0,0.0
own,NOS1_HUMAN_302_723_0__3tym_A_rec,100,1.0,1.0,0.40738296347019615,6.823950443393077,-0.4455560000000001,1.0,0.08,0.97,-4.446,-4.56512,-5.09,-5.023339999999999,0.21,0.0,1.0,837.735990911403,0.03440166283204743,100,0.99,0.8179932051832961,0.77,,-6.362,-6.564,,0.0,0.0
own,NQO1_HUMAN_2_274_0__1gg5_A_rec,100,1.0,1.0,0.5474515400494584,7.156585114683976,0.8679381000000003,1.0,0.95,0.99,-5.7195,-5.6149900000000015,-5.951499999999999,-5.9212,0.1,0.0,1.0,873.3746092112137,0.05845343272984694,100,0.96,0.8701647869790685,0.93,,-5.798,-5.741,,0.0,0.0
own,NOS3_HUMAN_65_480_0__1rs9_A_rec,100,1.0,1.0,0.4349435920563917,6.78296669883355,-0.24576460000000008,1.0,1.0,1.0,-3.045,-3.04683,-3.2984999999999998,-3.27754,0.26,0.0,1.0,141.84873112657192,0.01095269448730629,100,0.81,0.8912188245236554,0.51,,-3.024,-3.087,,0.0,0.0
