model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,vina_min_median,vina_min_mean,vina_dock_median,vina_dock_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,EXG1_CANAL_41_438_0,100,1.0,1.0,0.479109186645252,6.0086019414316345,-1.0320436000000002,1.0,1.0,0.92,,,,,,,0.57,0.06,0.94,250.39433389349287,0.03265946185909742,100,0.59,0.7839236855138957,0.2,,,,,0.0,0.0
own,CHIA_SERMA_19_563_0,100,1.0,1.0,0.41237741555172563,7.595467824703109,0.14769189999999996,1.0,1.0,1.0,,,,,,,1.0,0.0,1.0,93.34479058449176,0.06886363636363636,100,0.1,0.4166050533935216,0.03,,,,,0.0,0.0
own,CPXB_BACMB_2_464_0,96,1.0,1.0,0.4930789616890383,7.049914320127382,0.5948611458333333,1.0,0.9270833333333334,1.0,-4.4655000000000005,-4.250104166666667,-5.705,-5.793656250000001,-7.0825,-7.286645833333332,0.2916666666666667,0.3541666666666667,0.8020833333333334,782.4936660524149,0.04137083623079824,96,1.0,0.8886861678974077,0.7291666666666666,,-6.203,-6.176,-5.822,0.0,0.0
own,BACE2_HUMAN_76_460_0,100,1.0,1.0,0.4236501339770755,6.092661689644725,0.9062652,1.0,0.45,1.0,,,,,,,0.33,0.14,0.86,786.1842215541831,0.04376325243373072,100,0.97,0.6790405918975497,0.9191919191919192,,,,,0.0,0.0
own,PHP_SULSO_1_314_0,100,1.0,1.0,0.4220621348922498,6.699994980397434,-0.013241100000000007,1.0,1.0,1.0,,,,,,,0.97,0.03,0.97,313.044185734145,0.04085054639471806,100,0.45,0.48796463301168913,0.03,,,,,0.0,0.0
own,NOS1_HUMAN_302_723_0__4d7o_A_rec,97,1.0,1.0,0.45251449470182953,6.9370007341583095,-0.012031958762886676,1.0,0.8969072164948454,0.979381443298969,0.065,6.144742268041235,-3.229,-3.2168969072164946,-6.534,-6.81559793814433,0.15463917525773196,2.9690721649484537,0.4742268041237113,954.876442695176,0.016668914901006922,97,1.0,0.9027256621715751,0.6597938144329897,,-5.881,-6.164,-10.757,0.0,0.0
own,GRK4_HUMAN_1_578_0,97,1.0,1.0,0.5680990458333076,6.695097183780916,-0.16936061855670112,1.0,0.5979381443298969,0.9896907216494846,-5.082,-4.888896907216495,-5.548,-5.456731958762886,-6.636,-6.533278350515465,0.5154639175257731,0.010309278350515464,0.9896907216494846,302.00678618699715,0.08852637375444651,97,0.6907216494845361,0.7022061229069299,0.3917525773195876,,-6.741,-6.829,-7.4,0.0,0.0
own,AK1BA_HUMAN_1_316_0,100,1.0,1.0,0.5333756774049987,6.943806993465459,0.48811299999999996,1.0,1.0,0.91,,,,,,,0.43,0.02,0.98,349.41925593442204,0.05144301651572205,100,0.61,0.7710284312780641,0.42,,,,,0.0,0.0
own,LMBL1_HUMAN_198_526_0__2rhy_A_rec,87,1.0,1.0,0.423215386263539,6.941773941646104,-0.1768744827586208,1.0,1.0,1.0,-1.702,-1.7570344827586204,-2.062,-2.1925747126436783,-4.133,-4.232080459770115,0.2988505747126437,0.011494252873563218,0.9885057471264368,575.1645131042211,0.03675400301125237,87,0.8160919540229885,0.878764188115016,0.3448275862068966,,-2.888,-2.816,-3.684,0.0,0.0
own,NPD_THEMA_1_246_0,94,1.0,1.0,0.4669262192326494,6.9798452025567155,0.11848787234042553,1.0,1.0,0.9787234042553191,,,,,,,0.1595744680851064,0.1702127659574468,0.851063829787234,1246.819815705334,0.038754901633553517,94,0.9893617021276596,0.9094401019165027,0.5425531914893617,,,,,0.0,0.0
own,PPIA_HUMAN_1_165_0,98,1.0,1.0,0.5586178960828025,6.819719624695041,-0.45163255102040795,1.0,1.0,1.0,-3.8819999999999997,-3.906,-4.841,-4.682530612244897,-5.9565,-5.805704081632652,0.9285714285714286,0.09183673469387756,0.9387755102040817,292.07539989292343,0.07364127104565957,98,0.3673469387755102,0.5146683135784744,0.15306122448979592,,-5.686,-5.88,-6.069,0.0,0.0
own,ODBB_THET8_1_324_0,98,1.0,1.0,0.5272926823953965,7.110262977900437,1.137809183673469,1.0,0.42857142857142855,0.9897959183673469,-6.6405,-6.409653061224489,-8.4025,-8.035551020408164,-9.6085,-9.155255102040815,0.3673469387755102,1.2755102040816326,0.22448979591836735,516.5343587342579,0.08724533383663435,98,0.6938775510204082,0.6228279393497853,0.3979591836734694,,-9.046,-9.036,-9.418,0.0,0.0
own,MURA_ECOLI_1_419_catalytic_0,99,1.0,1.0,0.49150583501080014,6.556960626335892,-0.8910353535353533,1.0,0.8080808080808081,0.98989898989899,-1.809,-0.1762828282828283,-4.278,-4.3684242424242425,-6.376,-6.373909090909091,0.40404040404040403,1.3131313131313131,0.5555555555555556,524.6738168178799,0.05564496551199394,99,0.9393939393939394,0.8831841188425569,0.5353535353535354,,-6.997,-7.012,-9.12,0.0,0.0
own,HDHA_ECOLI_1_255_0,98,1.0,1.0,0.45977033892512487,6.848205374404279,-0.13850755102040824,1.0,0.9795918367346939,0.9693877551020408,-2.2655,0.04305102040816321,-4.023,-4.151244897959184,-5.5485,-5.589234693877552,0.23469387755102042,1.2653061224489797,0.6428571428571429,594.1140724699565,0.046559335243775694,98,1.0,0.9060431029477415,0.6224489795918368,,-9.723,-9.795,-10.573,0.0,0.0
