target_id,vina_dock,vina_score,pb_valid,connected,qed,sa,hac,n_arom_rings,strain,clashfree,hit
PYRE_BACAN_1_210_0,,,0.5257731958762887,1.0,0.3920453620301217,4.61954001880825,18.2680412371134,0.13402061855670103,333.330554280642,0.9278350515463918,0.0
QPCT_HUMAN_33_361_0,-6.501144329896907,-1.8400927835051546,0.5979381443298969,1.0,0.4449045017531181,4.656032155921402,17.670103092783506,0.1958762886597938,287.9740648690909,0.21649484536082475,0.14432989690721648
RG1_RAUSE_1_513_0,-8.706373737373738,-6.9351515151515155,0.42424242424242425,1.0,0.4219893749625217,5.2855768882288165,26.414141414141415,0.18181818181818182,691.0276065664748,0.898989898989899,0.0
RIBB_VIBCH_2_218_0,,,0.3673469387755102,1.0,0.32119367464931037,5.294406303769468,20.744897959183675,0.04081632653061224,477.3735981364198,0.01020408163265306,0.0
ROCO4_DICDI_1009_1292_0,,,0.673469387755102,1.0,0.5447638143857236,4.3142540554535485,22.744897959183675,1.010204081632653,287.7761369203289,0.8571428571428571,0.0
SDIA_ECOLI_1_171_0,-10.20819387755102,-8.024551020408163,0.5102040816326531,1.0,0.6435174466531676,4.759974239092539,23.642857142857142,0.7040816326530612,407.26448548758617,0.8163265306122449,0.25510204081632654
SIR3_HUMAN_117_398_0,,,0.5204081632653061,1.0,0.5771283451260854,4.337871633572368,21.051020408163264,0.673469387755102,328.7701483739206,0.8877551020408163,0.0
SQHC_ALIAD_1_631_0,-11.00420430107527,-8.592193548387096,0.3655913978494624,1.0,0.4330275616872291,4.923005158578869,30.419354838709676,0.5698924731182796,617.2754778727615,0.8494623655913979,0.03225806451612903
TBK1_HUMAN_1_303_0,-7.580474747474748,-6.4757979797979806,0.5757575757575758,1.0,0.6442590074289357,4.025176426864124,20.404040404040405,1.2525252525252526,217.01577796537092,0.9797979797979798,0.06060606060606061
TIAM1_HUMAN_840_931_0,-3.622515463917526,-0.44712371134020606,0.7448979591836735,1.0,0.4735372566627737,3.190376403027676,9.040816326530612,0.17346938775510204,93.77201975753641,0.9489795918367347,0.02040816326530612
TNKS1_HUMAN_1099_1319_0,-10.540336734693877,-9.30576530612245,0.5204081632653061,1.0,0.5124796733459168,4.625477446843576,27.867346938775512,1.0918367346938775,324.6855968753039,0.9387755102040817,0.0
TNKS2_HUMAN_948_1162_0,-9.157479591836735,-7.471163265306123,0.6326530612244898,1.0,0.5565770407467933,4.502283640149374,23.367346938775512,0.6938775510204082,341.7267220625889,0.8673469387755102,0.0
TRAR_RHIRD_1_234_0,-5.359867346938776,10.294551020408163,0.42857142857142855,1.0,0.5660549918908474,5.012345996824179,28.03061224489796,1.030612244897959,499.85694003144664,0.14285714285714285,0.08163265306122448
UBE2T_HUMAN_1_156_0,-5.563103092783505,-0.7442061855670103,0.6185567010309279,1.0,0.6475185907343003,3.7815592202138357,16.77319587628866,0.9278350515463918,192.51599971161735,0.7731958762886598,0.38144329896907214
UPPS_ECOLI_1_253_0,-6.972707070707071,-5.229090909090909,0.5555555555555556,1.0,0.5729893435381442,4.1714708629198824,19.303030303030305,0.48484848484848486,358.825119063109,0.9696969696969697,0.030303030303030304
VAOX_PENSI_1_560_0,-9.641257731958763,-7.467639175257732,0.38144329896907214,1.0,0.3098285284422058,5.361304670688506,28.257731958762886,0.30927835051546393,594.1006995579942,0.8556701030927835,0.020618556701030927
XANLY_BACGL_26_777_0,-7.577656565656565,-6.3156060606060604,0.5858585858585859,1.0,0.501449809388254,4.482143852097172,20.01010101010101,0.494949494949495,289.3757413788875,0.9797979797979798,0.16161616161616163
