model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,vina_min_median,vina_min_mean,vina_dock_median,vina_dock_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
diffsbdd,CHIB_SERMA_1_499_0__1h0i_A_rec,96,1.0,1.0,0.4372060780693016,5.06178586398295,-0.1166428124999989,0.9895833333333334,0.7708333333333334,0.9895833333333334,,,,,,,0.4895833333333333,1.6979166666666667,0.4375,464.9865404565431,0.0925564546316618,96,1.0,0.9035743893400188,0.9375,,,,,0.0,0.0
diffsbdd,CHIB_SERMA_1_499_0__4z2g_A_rec,95,1.0,1.0,0.3655109449363026,5.283106057106463,0.8000213684210546,0.8526315789473684,0.5578947368421052,0.968421052631579,-6.759,-6.888252631578948,-7.273,-7.440652631578947,-8.472,-8.558242105263158,0.2,0.1684210526315789,0.8736842105263158,632.5273255088987,0.1038013746674856,95,1.0,0.8884957330579839,0.9789473684210528,,-7.488,-7.594,-8.911,0.0,0.0
diffsbdd,CHOD_BREST_46_552_0,100,1.0,1.0,0.540154519668755,5.024621867003406,1.7668415000000008,0.98,0.9,0.98,-6.339,-6.599349999999999,-7.1295,-7.214060000000001,-8.439,-8.33082,0.47,0.05,0.95,605.8782727876585,0.121039857081482,100,1.0,0.8984702599692235,0.96,,-9.593,-9.585,-9.649,0.01,0.01
diffsbdd,COAA_MYCTU_1_312_0,99,1.0,1.0,0.3432459371347036,4.9345069342778185,0.2318741414141419,0.8383838383838383,0.4848484848484848,0.98989898989899,-5.116,-5.081171717171718,-5.702,-5.665818181818182,-7.435,-7.600848484848485,0.3939393939393939,0.0202020202020202,0.9797979797979798,419.7881607321982,0.1074567999281911,99,1.0,0.888075928158457,0.8383838383838383,,-7.296,-7.362,-9.47,0.0,0.0
diffsbdd,CONA_CANCT_1_237_0,99,1.0,1.0,0.425352645090836,4.057540927207159,-0.7963056565656563,0.98989898989899,0.9393939393939394,0.98989898989899,-3.464,-2.443232323232323,-3.975,-4.023292929292929,-4.805,-4.9688585858585865,0.7272727272727273,0.494949494949495,0.898989898989899,152.06027542304977,0.0857598332195245,99,0.98989898989899,0.8999862152713272,0.4747474747474747,,-5.215,-5.254,-6.608,0.0202020202020202,0.0202020202020202
diffsbdd,COTA_BACSU_1_513_0,99,1.0,1.0,0.5396861023690361,3.4543736760517265,0.6894238383838384,1.0,0.98989898989899,0.9595959595959596,-3.679,-3.77820202020202,-4.144,-4.146717171717172,-4.891,-4.943111111111112,0.7878787878787878,0.0101010101010101,0.98989898989899,107.15211353639025,0.0998641061153787,99,0.9696969696969696,0.9162482660889798,0.6161616161616161,,-4.563,-4.542,-5.189,0.2222222222222222,0.1919191919191919
diffsbdd,CPXB_BACMB_2_464_0,98,1.0,1.0,0.4858534197366824,4.905802378241499,2.876074591836737,0.9285714285714286,0.7755102040816326,0.979591836734694,-6.7875,-5.848683673469388,-7.5745,-7.273551020408164,-9.3185,-9.366081632653062,0.3979591836734694,0.7857142857142857,0.6530612244897959,588.6814062925835,0.0770354546227193,98,1.0,0.9014436941265804,0.9897959183673468,,-6.203,-6.176,-5.822,0.1530612244897959,0.1530612244897959
diffsbdd,DFPA_LOLVU_2_314_0,99,1.0,1.0,0.4643048233272555,4.913243154710519,0.6699257575757582,0.9595959595959596,0.8383838383838383,0.9797979797979798,-4.709,-3.446898989898989,-5.781,-5.741222222222222,-6.829,-6.822616161616161,0.5757575757575758,1.323232323232323,0.4545454545454545,352.0447916328761,0.0701510220904443,99,1.0,0.9064163203101886,0.8484848484848485,,-6.005,-5.998,-6.115,0.1515151515151515,0.1515151515151515
diffsbdd,DHAK_ECOLI_1_356_0,96,1.0,1.0,0.4733431422070255,3.933970575262602,0.5772770833333337,0.9895833333333334,0.9270833333333334,0.9895833333333334,2.9245,6.14634375,-0.89,1.0423229166666668,-4.702,-4.888447916666667,0.5208333333333334,2.989583333333333,0.34375,224.85707244200563,0.1044902097809062,96,1.0,0.9145640910369428,0.6875,,-2.459,-2.478,-3.463,0.28125,0.1875
diffsbdd,DIDH_RAT_1_319_0,99,1.0,1.0,0.5298920786043909,4.729601153406354,0.9110139393939402,0.9696969696969696,0.898989898989899,0.98989898989899,-6.025,-6.1059898989899,-6.578,-6.589424242424242,-8.051,-8.04679797979798,0.5353535353535354,0.101010101010101,0.9494949494949496,373.0733318183901,0.1041033073808523,99,1.0,0.9051319256303082,0.8585858585858586,,-8.816,-8.838,-10.924,0.0,0.0
diffsbdd,DPO4_SULSO_1_347_0,99,1.0,1.0,0.4496089211013355,4.21142474215131,-0.2074541414141411,1.0,0.9393939393939394,0.9797979797979798,-2.137,0.8096767676767677,-2.723,-2.4142626262626266,-4.551,-4.614242424242425,0.6060606060606061,1.9191919191919191,0.404040404040404,201.71451702150392,0.0854367074215408,99,1.0,0.9188833813217188,0.797979797979798,,-3.699,-3.625,-4.94,0.101010101010101,0.101010101010101
diffsbdd,DPP2_HUMAN_27_492_0,99,1.0,1.0,0.53447440560724,4.727233991262702,1.0162275757575767,0.9797979797979798,0.8888888888888888,1.0,-5.316,-4.157080808080808,-6.135,-6.089414141414141,-7.439,-7.411404040404041,0.5151515151515151,0.8484848484848485,0.6767676767676768,382.9260088810889,0.0931425981153335,99,1.0,0.9077322793757198,0.9090909090909092,,-4.81,-4.809,-5.686,0.202020202020202,0.1818181818181818
