model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,vina_min_median,vina_min_mean,vina_dock_median,vina_dock_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,COAA_MYCTU_1_312_0,100,0.99,0.7777777777777778,0.19131616562433262,6.755837211281563,-5.498169696969695,0.13131313131313133,0.050505050505050504,1.0,-5.6025,-5.456370000000001,-6.8065,-6.562200000000002,-9.2485,-9.194749999999999,0.47474747474747475,0.07,0.95,517.5631817472099,0.1607306408885183,99,0.9595959595959596,0.5983856112590813,0.25252525252525254,,-7.296,-7.362,-9.47,0.0,0.0
own,CONA_CANCT_1_237_0,100,1.0,0.74,0.3554768750274018,4.924464343834084,-2.034852599999997,0.9,0.45,1.0,-3.5025000000000004,-3.1371800000000003,-4.541,-4.20839,-5.406000000000001,-5.7325599999999985,0.59,0.2,0.82,1014.9974951135689,0.2056620305775747,100,0.82,0.791782264439677,0.42,,-5.215,-5.254,-6.608,0.01,0.01
own,COTA_BACSU_1_513_0,100,0.99,0.9494949494949495,0.44695342308205915,5.44867620049398,0.41563404040404056,1.0,0.9797979797979798,0.9797979797979798,-2.5335,-0.4544300000000001,-4.0465,-3.90062,-5.098,-5.273500000000001,0.37755102040816324,1.3,0.62,694.4406764445808,0.04067786472967731,99,0.9494949494949495,0.9236272774155634,0.5959595959595959,,-4.563,-4.542,-5.189,0.05,0.04
own,CPXB_BACMB_2_464_0,100,0.98,0.7040816326530612,0.4459163620760388,4.836182944091514,2.8721409183673496,1.0,0.7142857142857143,1.0,-4.614000000000001,-3.922632653061224,-5.7045,-5.995214285714285,-7.302,-7.288183673469387,0.38144329896907214,0.88,0.62,1153.1003519188407,0.12476812222334761,98,1.0,0.907599062650611,0.6428571428571429,,-6.203,-6.176,-5.822,0.09,0.08
own,DFPA_LOLVU_2_314_0,100,1.0,0.93,0.6680054589080364,4.161758369368628,2.0555059000000013,1.0,1.0,1.0,-5.77,-5.16748,-6.089499999999999,-5.667179999999999,-6.458,-6.21384,0.79,0.05,0.95,540.483233481707,0.27492421049473004,100,0.23,0.3779922922723371,0.17,,-6.005,-5.998,-6.115,0.68,0.01
own,DHAK_ECOLI_1_356_0,100,1.0,0.88,0.37873943743066113,3.2976655756417403,-1.2311079999999999,1.0,1.0,1.0,-1.761,-1.3622599999999998,-2.362,-2.2301999999999995,-3.6470000000000002,-3.63401,0.72,0.4,0.93,158.5142220032132,0.1483937568216172,100,0.34,0.7081560696337088,0.14,,-2.459,-2.478,-3.463,0.06,0.03
own,DIDH_RAT_1_319_0,100,0.94,0.8191489361702128,0.55275078689498,5.779075595306022,1.97864936170213,1.0,0.9680851063829787,1.0,-4.557,-4.44138,-5.5885,-5.5470799999999985,-7.945,-7.99023,0.18478260869565216,0.11,0.92,1433.3560094060856,0.10428408566895098,94,1.0,0.9205645466531995,0.9361702127659575,,-8.816,-8.838,-10.924,0.0,0.0
own,DPO4_SULSO_1_347_0,100,0.97,0.7216494845360825,0.3448615084964418,5.293086502790714,-1.1007199999999995,0.9072164948453608,0.8350515463917526,0.9896907216494846,-0.9764999999999999,-0.25822999999999996,-1.854,-1.91052,-4.177,-4.20044,0.375,1.04,0.76,761.8982656847228,0.05854573259362969,97,0.9896907216494846,0.9224883083380889,0.5154639175257731,,-3.699,-3.625,-4.94,0.0,0.0
own,DPP2_HUMAN_27_492_0,100,0.96,0.8333333333333334,0.48222170751440707,4.830319577302258,0.17407864583333346,1.0,1.0,1.0,-2.383,-2.0188900000000003,-4.3415,-4.1576699999999995,-5.476,-5.5524000000000004,0.4838709677419355,0.63,0.69,728.483396057158,0.08682842820465188,96,1.0,0.9155999132751114,0.6770833333333334,,-4.81,-4.809,-5.686,0.18,0.1
own,DYRK2_HUMAN_145_550_0,100,0.98,0.9285714285714286,0.3992551157905839,6.1474268487113655,0.2646520408163278,1.0,1.0,0.9693877551020408,-7.7195,-7.013380000000001,-8.471,-7.76896,-9.5295,-9.021820000000002,0.6597938144329897,0.04,0.96,1321.5993421190885,0.0795893469634038,98,1.0,0.6797401691492889,0.336734693877551,,-8.83,-8.824,-9.245,0.09,0.02
own,EFTU1_ECOLI_2_178_0,100,0.99,0.898989898989899,0.23976965962523922,6.654213969488926,-5.53644909090909,0.2222222222222222,0.1111111111111111,1.0,,,,,,,0.6464646464646465,1.07,0.07,414.40997894893826,0.11837991746200763,99,0.5151515151515151,0.5716161866784637,0.23232323232323232,,,,,0.0,0.0
own,EXG1_CANAL_41_438_0,100,0.98,0.7040816326530612,0.35992336033751393,3.9659933985315354,-2.4123581632653037,1.0,1.0,1.0,,,,,,,0.9387755102040817,0.18,0.84,216.7080257760416,0.824198250728863,98,0.07142857142857142,0.2635406332704474,0.02040816326530612,,,,,0.0,0.0
own,F16P1_HUMAN_1_338_0,100,0.97,0.7319587628865979,0.42572069567895643,6.298113544193562,-0.20225360824742225,1.0,0.8969072164948454,1.0,-2.8265000000000002,-2.61006,-4.3755,-4.41627,-5.811,-5.8036,0.125,0.87,0.59,2207.112597432247,0.043804769352846426,97,1.0,0.9434765599952187,0.7938144329896907,,-7.793,-7.678,-7.814,0.0,0.0
own,FKB1A_HUMAN_2_108_0,100,0.96,0.625,0.3250223639072923,6.3443437653423205,2.021005312500001,0.875,0.3541666666666667,1.0,-2.6485,-2.7441899999999992,-4.4030000000000005,-4.2986699999999995,-6.633,-6.694529999999999,0.14583333333333334,0.88,0.41,2508.458671526423,0.10181087176672514,96,0.9375,0.84220585195769,0.84375,,-7.352,-7.347,-7.441,0.0,0.0
own,GLMU_STRPN_2_459_0,100,0.98,0.6530612244897959,0.4593828450469491,5.30878866993303,-0.13551071428571387,0.9897959183673469,0.9693877551020408,1.0,-1.674,-0.7862700000000002,-2.94,-2.20021,-5.3065,-5.26604,0.3020833333333333,1.56,0.75,1178.5133203766675,0.059342738738393304,98,0.9795918367346939,0.9267184149507697,0.6326530612244898,,-7.314,-7.322,-6.765,0.0,0.0
own,GRK4_HUMAN_1_578_0,100,0.98,0.7755102040816326,0.2318986104691091,6.825980270215624,-4.084919897959182,0.3163265306122449,0.04081632653061224,0.9795918367346939,-5.4879999999999995,-5.39802,-6.3260000000000005,-6.22701,-7.3035,-7.24287,0.2857142857142857,0.04,0.96,1093.891066630922,0.1529699023840678,98,0.9693877551020408,0.6975374713348179,0.47959183673469385,,-6.741,-6.829,-7.4,0.0,0.0
own,GSTP1_HUMAN_2_210_0,100,1.0,1.0,0.3676171818198645,5.1906933102996735,0.43458600000000047,1.0,0.0,1.0,-6.851,-6.8264999999999985,-7.153,-7.13323,-8.714,-8.739969999999998,0.74,0.0,1.0,814.9804719537333,0.0732759227718244,100,0.86,0.0758838238248839,0.04,,-7.102,-7.094,-8.741,0.0,0.0
own,GUX1_HYPJE_18_451_0,100,1.0,0.98,0.7677793658131258,3.6919381981915,2.6136880000000002,1.0,0.99,1.0,,,,,,,0.76,0.08,0.96,662.2472523337618,0.316818971998446,100,0.37,0.16401561014353971,0.1,,,,,0.0,0.0
